"feature","beta","psi","plotted_label"
"динамический",-0.259385831405941,-2.46032609493677,NA
"доход",-0.604266255649437,-0.984029108611805,"доход"
"патриотический",-1.00231146766066,-2.91084401168628,NA
"прогноз",-0.568340123739903,-1.9701185546112,NA
"российский вуз",-0.584843295007234,-2.66409859909505,NA
"социальный мобильность",-0.0925005942907851,-2.32307525298335,NA
"стоимость",0.486003989449297,-2.57581596535578,NA
"адекватный",-0.210913531036776,-1.96004732445187,NA
"выделение",-0.360980807583732,-1.88480488113024,NA
"высокий образование",-0.773710459960951,-1.12822969549775,NA
"межкультурный",-0.681571351728177,-2.71349089198564,NA
"обосновываться",-0.415738637190789,-1.11249785485966,NA
"развитие общество",-0.163020720676197,-2.64251908453497,NA
"студенческий молодежь",-0.920333705383578,-2.42357586627603,NA
"ценностный ориентация",-0.64486661563757,-2.0259121006329,"ценностная_ориентация"
"социальный ответственность",-0.606196745986616,-2.65127112262438,NA
"статистический данные",-0.554350481913939,-2.3560700709428,NA
"устойчивый развитие",-0.287497870946304,-2.30793056304515,NA
"человеческий капитал",-0.792331265517094,-1.56683194293164,NA
"доказываться",-0.350506949724481,-2.53257044385837,NA
"менеджмент",-0.269962128917277,-2.33107042069081,NA
"модель социальный",-0.418530051824588,-2.45964752494236,NA
"направленность",-0.533642152683967,-1.74736926788299,NA
"прогнозирование",-0.712004943874966,-2.36882208347505,NA
"системный",-0.324096079725766,-1.58781777561514,NA
"социальный государство",-0.323272741465289,-2.4058078163185,NA
"средний",-0.775669559152561,-1.21162147553539,NA
"анкетирование",-0.760202157548538,-2.57486688057459,NA
"выборочный",-0.671830393696098,-2.65106054017828,NA
"выпускник",-1.04135219748937,-2.03583363911024,NA
"дифференциация",-0.712752570436051,-1.83776985863124,NA
"жизнедеятельность",-0.748272487760827,-2.18982573063728,NA
"когорта",-0.527938997242968,-2.7764091189681,NA
"марксистский",0.492369545888774,-2.59081375948877,NA
"развитый страна",-0.20158458159661,-2.49044309417861,NA
"реклама",-0.240299135043324,-2.646680571878,NA
"репрезентативный",-0.610293256811662,-2.06387876341902,NA
"российский университет",-0.167391159171046,-2.65684225713578,"российский_университет"
"склонность",-0.544517736623957,-2.69333884831899,NA
"соблюдение",-0.297358764315654,-2.62372795540703,NA
"данные социологический",-0.614767930575298,-2.47700596987651,NA
"общество потребление",0.461921971542145,-2.60949019072727,NA
"одиночество",-1.04143375681589,-3.07705151029464,NA
"типологический",-0.391309578214532,-2.72054819590864,NA
"цивилизация",-0.0109677405817998,-1.60978450142691,NA
"аграрный",-0.135488592367605,-2.20978263741998,NA
"поисковый",-0.481135914720171,-2.61704155644261,NA
"результативность",-0.648990402577714,-2.60624623787418,NA
"система высокий",-0.706190195554924,-2.76285679142277,NA
"стимулирование",-0.511878610738043,-2.69106469306621,NA
"адаптационный",-0.817180827217491,-2.47147888077139,NA
"данные исследование",-0.771982979349391,-2.78796701534962,NA
"доля",-0.635776136896282,-1.11542216440618,NA
"основной направление",-0.181535596448652,-2.25390602302303,NA
"распространенность",-0.564647162090306,-2.08716606906569,NA
"результат социологический",-0.65230530761137,-1.7183789813704,NA
"этнический идентичность",-0.579937310200236,-2.50915848084743,NA
"изменение социальный",-0.536665403154747,-2.70218883236642,NA
"конструкция",-0.0690945206145181,-2.57596565914385,NA
"научный знание",0.0354478538059355,-2.49609850992417,NA
"перспектива развитие",-0.174813914324364,-2.23468125430429,NA
"типология",-0.0677104776713432,-1.45513695839764,"типология"
"шкала",-0.988893169225349,-2.01371190299997,NA
"вшэ",-1.16401588879385,-1.90561473481795,NA
"здоровье население",-1.06591384931813,-2.33648228964409,NA
"кадр",-0.735781721498453,-2.49460230276979,NA
"мировоззренческий",-0.456446258702667,-2.45422310792895,NA
"мониторинг экономический",-1.26131608437095,-2.78383952724771,NA
"ниу",-1.19997301194851,-1.94069714184889,NA
"основа данные",-0.926107619491651,-2.25965826742842,NA
"перспективный",-0.44473270786853,-2.13246087763858,NA
"рейтинг",-0.756209034830144,-1.96816178803628,NA
"российский молодежь",-0.763325776312577,-2.75908992076951,NA
"российский мониторинг",-1.17037418141488,-2.71313727027995,NA
"социальный развитие",-0.64738805396894,-2.78157506895471,NA
"уровень развитие",-0.727219268227721,-2.68130310060796,NA
"фокус внимание",0.104396669682832,-2.60999167035523,NA
"экстремизм",-0.34157690123952,-2.71688811900842,NA
"конструктивный",-0.277733388014557,-2.59293771990886,NA
"познавательный",-0.4092073751661,-2.60012287567281,NA
"удовлетворенность",-1.05893925815631,-1.72749747027231,NA
"готовность",-0.830369295637655,-1.49065346826528,NA
"межэтнический отношение",-1.06354062974565,-3.1064114270597,NA
"административный",-0.322406145922546,-1.74503400186669,NA
"вебер",0.571696799774068,-2.06355492270261,"вебер"
"выборка",-0.786828833090834,-1.22555287858829,"выборка"
"лаборатория",0.0410893102895014,-2.6486217940455,NA
"поведенческий",-0.476278114861015,-1.65304549824314,NA
"результат опрос",-0.689137091543993,-2.07361909989095,NA
"содержательный",-0.247311121404066,-1.50134972568879,NA
"студенческий",-0.70413387573266,-2.38933913161154,NA
"деловой",-0.261606975046482,-2.54015228508772,NA
"деструктивный",-0.308107138551019,-2.46359952908211,NA
"отрицательный",-0.564586729641913,-2.28502436691253,NA
"развитие социология",-0.0100237553998111,-2.62308257911615,NA
"развод",-0.695751956788375,-2.72115396104757,NA
"рождаемость",-1.28999059727219,-2.07483802291036,"рождаемость"
"российский идентичность",-1.24640587835568,-3.15224613828079,NA
"северный кавказ",-0.983150255645609,-2.92157214772349,NA
"социологический опрос",-0.579615874740503,-1.79307481843992,NA
"квалификация",-0.513072326651449,-2.32859469537324,NA
"корреляция",-0.348628189682659,-2.43450640374325,NA
"кризисный",-0.664454138258372,-2.07280822951838,NA
"опасение",-0.402455369669385,-2.75215203548426,NA
"противоречивость",-0.0797309898979268,-2.6160275116343,NA
"социальный самочувствие",-1.2548541508226,-2.32744309619702,NA
"здоровый образ",-0.697990293000962,-2.8612921928279,NA
"интеграционный",-0.332021821199185,-2.30332510939513,NA
"научный сообщество",-0.155387974311964,-2.5763486387394,NA
"опросный",-0.571667119270411,-2.34686898537202,NA
"повышение качество",-0.731036191586151,-2.8795923517816,NA
"цивилизационный",0.0737018054205602,-1.51244844933933,NA
"конкурентоспособность",-0.521655575182224,-2.61137948074763,NA
"основной проблема",-0.16694736003602,-2.59118521490592,NA
"профессиональный образование",-1.26644675872217,-2.36965951122865,"профессиональное_образование"
"рациональный",-0.116586812699283,-2.02479930145114,NA
"социологический знание",-0.308796744832786,-2.30510984474457,NA
"гуманистический",-0.226550227523007,-2.63011935820135,NA
"коррупционный",-0.128611394918593,-2.62304741344741,NA
"оптимизация",-0.536494703597541,-2.57308476211126,NA
"уверенность",-0.583210754686101,-2.71159953187856,NA
"учеба",-1.11450163254404,-3.06417963907332,NA
"юноша",-1.36829741339952,-3.21449095274809,NA
"явный",-0.180036321504702,-2.54434509926594,NA
"брачный",-0.558399661801449,-2.45933196087158,NA
"вектор",-0.314360160303201,-2.17810826109717,NA
"массовый опрос",-0.706335579366243,-2.34145691169714,NA
"влияние социальный",-0.25878435125018,-2.62550439706293,NA
"закономерность",-0.1535037975988,-2.23939741691749,NA
"населенный пункт",-0.454581850084,-2.5599936380223,NA
"освоение",-0.224681104084867,-1.95013744653607,NA
"развитие социальный",-0.189350700432389,-2.31108497292396,NA
"расчет",-0.448453046050007,-2.68967923989958,NA
"стабильный",-0.515526125504019,-2.39240343187623,NA
"анкетный опрос",-0.520249886529739,-2.50187668805911,NA
"затрата",-0.738357485289487,-2.79309342512509,NA
"кадровый",-0.680903535269239,-2.08780359805677,NA
"материальный положение",-1.39060914846483,-2.65548406237974,"материальное_положение"
"мотивационный",-0.629106399330912,-2.66277759799494,NA
"профилактика",-0.781934978999531,-2.4590350276398,NA
"человеческий потенциал",-0.607261051866223,-2.80054125052766,"человеческий_потенциал"
"благоприятный",-0.325878142482677,-2.4909245292662,NA
"высоко",-0.950854160714726,-2.65510358602462,NA
"договор",-0.334005575631864,-2.64795238797021,NA
"обработка",-0.387350432661283,-2.49015103891165,NA
"дюркгейм",0.333480212926744,-2.65487831628058,"
дюркгейм"
"мораль",-0.0280664749873531,-2.20526940864853,NA
"онтологический",0.643512471763947,-2.80269420190374,NA
"отец",-0.846067661940714,-2.01648734358863,NA
"согласие",-0.217038418391953,-2.09651167560369,NA
"сорокин",0.00884527201809123,-2.04191541950136,"
сорокин"
"целостность",-0.345492310530419,-2.49733420859412,NA
"денежный",-0.213564264348148,-2.52793827263703,NA
"интенсивность",-0.451570407058028,-2.0782268670663,NA
"моделирование",-0.491816022502894,-1.99626590762508,NA
"структурно",-0.192385140531211,-2.70358078614029,NA
"уровень доход",-0.939375106532202,-2.82230205848327,NA
"наркотик",-0.140107222263127,-2.67924751994792,NA
"педагог",-0.820275572689573,-2.43979688119502,NA
"усиливать",-0.155459847375372,-2.23976350458886,NA
"экономический рост",0.0174272272832352,-2.58257784322591,NA
"гражданский идентичность",-0.886122241892738,-2.94593819891482,NA
"грамотность",-0.268545851204766,-2.37944287399803,NA
"общественность",-0.281245670992172,-2.43432742357639,NA
"семейный политика",-0.482665339177711,-2.66597879465218,NA
"статистически",-1.13715201364439,-3.18807260720224,"статистически"
"умный",-0.669714617508839,-2.78051346328035,NA
"бюджетный",-0.214204408946691,-2.64025510195412,NA
"выгода",0.0569472945359937,-2.51995198919114,NA
"невысокий",-0.677059302299034,-2.81013273928467,NA
"ответственный",-0.286465846200613,-2.38454345455194,NA
"отраслевой",-0.757861730791967,-2.92235081972617,NA
"отцовство",-0.963243868706357,-2.82702976341669,NA
"совершенствование",-0.399941028081055,-2.0862978429589,NA
"федеральный округ",-0.871753327026534,-2.52240103333882,NA
"экспертный опрос",-0.659627951594758,-2.82729438265502,NA
"данные опрос",-0.765233024151897,-2.8723618728545,NA
"дифференцировать",-0.617722097766803,-2.84672633471121,NA
"мегаполис",-0.630433402422931,-2.41087974802218,NA
"опрос население",-0.707716562283911,-2.60590017913452,NA
"российский научный",-1.65983371533186,-3.42712229406668,NA
"субъективный благополучие",-1.63189787488552,-2.82419606834141,NA
"субъективный оценка",-1.33282759196531,-3.06045647483046,"субъективная_оценка"
"сфера образование",-1.04524631734155,-2.64728164709249,NA
"бюджет",-0.193868146167818,-2.52345546428111,NA
"математический",-0.561239550362303,-2.50026185405366,NA
"слой население",-0.478541250910806,-2.66423699275287,NA
"уязвимый",-0.474788500504338,-2.35650634517074,NA
"электронный",-0.430950074945156,-1.97757849649105,NA
"государственный поддержка",-0.497241650711671,-2.64777931105113,NA
"положительно",-0.681113908771842,-2.8254129022805,NA
"состояние здоровье",-0.84522570751724,-2.84409662301728,NA
"инвестиция",-0.355626514654114,-2.59288785346785,NA
"интервьюер",-1.07365136622843,-2.42074024997895,NA
"обоснованный",-0.414322862264323,-2.37881837705343,NA
"стресс",-1.17836629851166,-2.82730466881141,"стресс"
"вероятность",-0.469000055933522,-1.77330564741669,NA
"латентный",-0.712385410118087,-2.5676537426204,NA
"марксизм",0.678396525232243,-2.84433806020109,NA
"учитель",-0.509959673014063,-1.57806038805357,NA
"оплата труд",-0.365783142871506,-2.47179357313458,NA
"оценка качество",-0.673284669380286,-2.7824104619884,NA
"фнисц",-1.25283006431894,-2.93395898440482,NA
"частота",-0.573806612727244,-2.56875185646897,NA
"заработный плата",-0.429279518624089,-2.38457788466353,NA
"концентрация",-0.304872341163403,-2.71906109060617,NA
"проституция",-0.163682349832204,-2.39539787924854,NA
"телефонный опрос",-0.768140726452586,-2.90080028426455,"телефонный_опрос"
"эволюционный",0.123540231757422,-2.6246611393222,NA
"опросник",-1.48459333975035,-3.36384995983989,NA
"искусственный интеллект",-0.290086003715256,-2.34639899909174,NA
"сопровождение",-0.886343019632527,-2.98648259220543,NA
"анализ результат",-0.634096747149959,-2.51604260473811,NA
"дистанционный",-0.944793076118412,-2.43967598201289,NA
"период пандемия",-1.2745083300719,-3.21290964811818,NA
"социальный обслуживание",-0.543292110047927,-2.69277458797308,NA
"волонтерство",-0.667458976478361,-2.63768309697755,NA
"социальный адаптация",-1.02358878714979,-2.96159831268723,NA
"отечественный социология",-0.0557938852934604,-2.4439822295396,NA
"регрессионный анализ",-0.789294068331876,-2.61165504620088,"регрессионный_анализ"
